date,div,home,away,pH,pD,pA,pick,p_over,score_pick,p_top_score,actual,result,hit_1x2,hit_score,hit_ou,logloss,bet_side,clv,roi
2026-02-10,E0,Chelsea,Leeds,0.5423,0.245,0.2127,H,0.5421,1-1,0.1109,2-2,D,0,0,1,1.4063,A,-0.0435,-1.0
2026-02-10,E0,Tottenham,Newcastle,0.3573,0.2729,0.3698,A,0.4777,1-1,0.1301,1-2,A,1,0,0,0.9949,H,0.0667,-1.0
2026-02-10,SC0,Hearts,Hibernian,0.5301,0.2605,0.2093,H,0.4875,1-1,0.1144,1-0,H,1,0,1,0.6346,,,
2026-02-10,E0,West Ham,Man United,0.2006,0.2438,0.5556,A,0.5764,1-1,0.1107,1-1,D,0,1,0,1.4114,,,
2026-02-10,E0,Everton,Bournemouth,0.4077,0.2802,0.312,H,0.525,1-1,0.128,1-2,A,0,0,1,1.1646,,,
2026-02-11,E0,Aston Villa,Brighton,0.5705,0.2457,0.1839,H,0.456,1-1,0.1269,1-0,H,1,0,1,0.5613,H,-0.0905,0.91
2026-02-11,SC0,Celtic,Livingston,0.8197,0.1242,0.0561,H,0.6463,2-0,0.1291,2-1,H,1,0,1,0.1989,,,
2026-02-11,E0,Crystal Palace,Burnley,0.6174,0.2416,0.141,H,0.5407,1-0,0.1346,2-3,A,0,0,1,1.9587,,,
2026-02-11,E0,Man City,Fulham,0.6892,0.1899,0.1209,H,0.5545,2-0,0.1261,3-0,H,1,0,1,0.3722,,,
2026-02-11,SC0,Falkirk,Dundee,0.5824,0.2376,0.1799,H,0.4127,1-0,0.1442,1-0,H,1,1,1,0.5405,,,
2026-02-11,E0,Nott'm Forest,Wolves,0.5655,0.2678,0.1667,H,0.4407,1-1,0.1257,0-0,D,0,0,1,1.3176,,,
2026-02-11,E0,Sunderland,Liverpool,0.2212,0.2469,0.5319,A,0.5148,1-1,0.1216,0-1,A,1,0,0,0.6313,,,
2026-02-11,SC0,Kilmarnock,St Mirren,0.2936,0.2942,0.4122,A,0.3532,1-1,0.1327,4-3,H,0,0,0,1.2257,A,0.1136,-1.0
2026-02-11,N1,Go Ahead Eagles,Heerenveen,0.4496,0.2899,0.2605,H,0.5932,1-1,0.1118,1-3,A,0,0,1,1.3451,H,0.0,-1.0
2026-02-11,SC0,Motherwell,Rangers,0.2651,0.2561,0.4788,A,0.4122,0-1,0.131,1-1,D,0,0,1,1.3622,A,-0.1064,-1.0
2026-02-11,N1,Nijmegen,Utrecht,0.5564,0.2517,0.1919,H,0.4602,1-1,0.1164,1-3,A,0,0,0,1.6509,,,
2026-02-11,E1,Charlton,Stoke,0.3848,0.2947,0.3204,H,0.4427,1-1,0.1382,1-0,H,1,0,1,0.9549,,,
2026-02-12,E0,Brentford,Arsenal,0.2442,0.2346,0.5212,A,0.4585,1-1,0.1211,1-1,D,0,1,1,1.4498,H,-0.05,-1.0
2026-02-13,T1,Galatasaray,Eyupspor,0.8476,0.1023,0.05,H,0.7525,2-0,0.1224,5-1,H,1,0,1,0.1653,,,
2026-02-13,N1,Volendam,PSV Eindhoven,0.0988,0.1414,0.7598,A,0.7125,0-2,0.1145,2-1,H,0,0,1,2.3147,,,
2026-02-13,B1,Mechelen,Genk,0.3119,0.2751,0.413,A,0.5901,1-1,0.1241,2-3,A,1,0,1,0.8843,H,0.0968,-1.0
2026-02-13,F1,Rennes,Paris SG,0.1227,0.181,0.6963,A,0.6109,0-2,0.1061,3-1,H,0,0,1,2.0983,,,
2026-02-13,F1,Monaco,Nantes,0.577,0.2458,0.1772,H,0.5246,1-0,0.1151,3-1,H,1,0,1,0.5499,A,0.0,-1.0
2026-02-13,T1,Antalyaspor,Samsunspor,0.2906,0.2783,0.431,A,0.4745,1-1,0.132,3-1,H,0,0,0,1.2357,H,0.1389,3.1
2026-02-13,SP1,Elche,Osasuna,0.332,0.277,0.391,A,0.572,1-1,0.1312,0-0,D,0,0,0,1.2838,,,
2026-02-13,I1,Pisa,Milan,0.1561,0.2143,0.6296,A,0.4986,0-1,0.1303,1-2,A,1,0,0,0.4626,,,
2026-02-13,P1,Tondela,Alverca,0.3433,0.2714,0.3853,A,0.441,1-1,0.1382,1-1,D,0,1,1,1.3041,A,0.0993,-1.0
2026-02-13,P1,Santa Clara,Benfica,0.1083,0.1677,0.724,A,0.6131,0-2,0.1378,1-2,A,1,0,1,0.3229,A,-0.0382,0.51
2026-02-13,D1,Dortmund,Mainz,0.7488,0.1652,0.086,H,0.6449,2-0,0.107,4-0,H,1,0,1,0.2892,H,-0.0727,0.53
2026-02-14,E1,Portsmouth,Sheffield United,0.3531,0.2821,0.3649,A,0.5057,1-1,0.1333,0-1,A,1,0,0,1.0083,H,0.0,-1.0
2026-02-14,T1,Alanyaspor,Konyaspor,0.498,0.2848,0.2171,H,0.4569,1-1,0.1279,2-1,H,1,0,0,0.6971,H,-0.0465,1.05
2026-02-14,B1,Standard,St. Gilloise,0.1181,0.1915,0.6904,A,0.6617,0-2,0.144,1-1,D,0,0,0,1.6526,A,0.1284,-1.0
2026-02-14,SC0,Hibernian,St Mirren,0.5686,0.2565,0.1749,H,0.4565,1-0,0.1276,2-0,H,1,0,1,0.5646,H,-0.0269,0.81
2026-02-14,B1,Charleroi,Gent,0.4639,0.275,0.2611,H,0.5365,1-1,0.1268,2-3,A,0,0,1,1.3429,,,
2026-02-14,B1,Oud-Heverlee Leuven,Dender,0.467,0.2891,0.2439,H,0.4617,1-1,0.124,3-2,H,1,0,0,0.7615,,,
2026-02-14,SC0,Falkirk,Dundee United,0.5529,0.2599,0.1872,H,0.4414,1-1,0.127,2-3,A,0,0,0,1.6757,H,0.0655,-1.0
2026-02-14,T1,Genclerbirligi,Rizespor,0.4445,0.2908,0.2647,H,0.4513,1-1,0.1229,2-2,D,0,0,0,1.2351,H,0.0,-1.0
2026-02-14,D1,Ein Frankfurt,M'gladbach,0.5369,0.2605,0.2026,H,0.5208,1-1,0.1175,3-0,H,1,0,1,0.6219,H,-0.1136,0.95
2026-02-14,T1,Trabzonspor,Fenerbahce,0.2971,0.2478,0.4551,A,0.6614,1-1,0.1089,2-3,A,1,0,1,0.7872,,,
2026-02-14,P1,Guimaraes,Estrela,0.6374,0.2239,0.1387,H,0.4689,2-0,0.1249,2-1,H,1,0,0,0.4503,H,0.0588,0.62
2026-02-14,I1,Inter,Juventus,0.5613,0.2444,0.1943,H,0.5063,1-1,0.1178,3-2,H,1,0,1,0.5775,H,-0.0488,0.95
2026-02-14,I1,Lazio,Atalanta,0.3012,0.2868,0.412,A,0.4634,1-1,0.1378,0-2,A,1,0,1,0.8867,H,0.0,-1.0
2026-02-14,I1,Como,Fiorentina,0.5579,0.2487,0.1933,H,0.536,1-1,0.1105,1-2,A,0,0,1,1.6433,,,
2026-02-14,P1,Casa Pia,Arouca,0.3724,0.2993,0.3283,H,0.4419,1-1,0.135,3-2,H,1,0,0,0.9877,,,
2026-02-14,E1,Derby,Swansea,0.3954,0.2788,0.3258,H,0.4309,1-1,0.134,2-0,H,1,0,1,0.9279,A,0.2,-1.0
2026-02-14,F1,Paris FC,Lens,0.1634,0.1964,0.6403,A,0.5604,0-2,0.1221,0-5,A,1,0,1,0.4459,A,-0.0513,0.85
2026-02-14,SC0,Dundee,Livingston,0.5634,0.244,0.1926,H,0.3626,1-0,0.1352,2-2,D,0,0,0,1.4107,H,0.1988,-1.0
2026-02-14,P1,Gil Vicente,Sp Braga,0.2251,0.2392,0.5357,A,0.5018,1-1,0.1188,2-1,H,0,0,1,1.4912,A,0.0733,-1.0
2026-02-14,E1,QPR,Blackburn,0.5021,0.2638,0.234,H,0.3851,1-0,0.1345,1-3,A,0,0,0,1.4523,H,0.0,-1.0
2026-02-14,D1,Hamburg,Union Berlin,0.3942,0.2888,0.317,H,0.5097,1-1,0.1278,3-2,H,1,0,1,0.931,,,
2026-02-14,G1,Volos NFC,Aris,0.2486,0.2794,0.472,A,0.3572,0-1,0.1458,1-1,D,0,0,1,1.2753,H,0.25,-1.0
2026-02-14,G1,Levadeiakos,Olympiakos,0.1485,0.224,0.6275,A,0.56,1-1,0.1097,0-0,D,0,0,0,1.4961,,,
2026-02-14,G1,Panetolikos,Asteras Tripolis,0.3802,0.3009,0.3189,H,0.3656,1-1,0.1399,3-1,H,1,0,0,0.967,H,0.2057,2.4
2026-02-14,F1,Lille,Brest,0.5077,0.2764,0.2159,H,0.4961,1-1,0.1175,1-1,D,0,1,1,1.2859,,,
2026-02-14,N1,Groningen,Utrecht,0.3888,0.2807,0.3305,H,0.4749,1-1,0.1289,1-2,A,0,0,0,1.1072,A,-0.0952,2.8
2026-02-14,N1,Ajax,For Sittard,0.7532,0.1588,0.088,H,0.6166,2-0,0.1102,4-1,H,1,0,1,0.2834,H,0.0543,0.36
2026-02-14,N1,Excelsior,AZ Alkmaar,0.2589,0.2592,0.4818,A,0.5903,1-1,0.1191,1-2,A,1,0,1,0.7302,,,
2026-02-14,E1,Preston,Watford,0.3913,0.2841,0.3246,H,0.436,1-1,0.1351,2-2,D,0,0,0,1.2584,H,0.0909,-1.0
2026-02-14,N1,Heracles,NAC Breda,0.4447,0.2871,0.2682,H,0.5082,1-1,0.1212,0-1,A,0,0,0,1.3161,H,-0.0625,-1.0
2026-02-14,F1,Marseille,Strasbourg,0.6179,0.2207,0.1614,H,0.6193,2-1,0.0992,2-2,D,0,0,1,1.5109,H,-0.1854,-1.0
2026-02-14,E1,Sheffield Weds,Millwall,0.2153,0.2437,0.541,A,0.3738,1-1,0.1303,1-2,A,1,0,0,0.6144,H,0.0,-1.0
2026-02-14,SP1,Espanol,Celta,0.3325,0.299,0.3685,A,0.3866,1-1,0.1386,2-2,D,0,0,0,1.2074,A,0.0714,-1.0
2026-02-14,D1,Hoffenheim,Freiburg,0.4683,0.2708,0.2609,H,0.5446,1-1,0.1182,3-0,H,1,0,1,0.7587,A,0.0,-1.0
2026-02-14,D1,Leverkusen,St Pauli,0.6467,0.2221,0.1311,H,0.6329,2-0,0.1028,4-0,H,1,0,1,0.4358,,,
2026-02-14,SP1,Getafe,Villarreal,0.2137,0.2445,0.5418,A,0.4328,0-1,0.1282,2-1,H,0,0,0,1.543,A,-0.1445,-1.0
2026-02-14,SP1,Sevilla,Alaves,0.4454,0.2984,0.2562,H,0.4598,1-1,0.13,1-1,D,0,1,1,1.2093,,,
2026-02-14,SP1,Real Madrid,Sociedad,0.7832,0.1477,0.0691,H,0.6981,2-0,0.1169,4-1,H,1,0,1,0.2443,H,-0.05,0.33
2026-02-14,D1,Werder Bremen,Bayern Munich,0.101,0.1478,0.7512,A,0.663,1-2,0.0916,0-3,A,1,0,1,0.2861,,,
2026-02-14,D1,Stuttgart,FC Koln,0.7018,0.1748,0.1234,H,0.6572,2-0,0.1019,3-1,H,1,0,1,0.3541,H,-0.0333,0.45
2026-02-15,T1,Kocaelispor,Gaziantep,0.5226,0.2726,0.2048,H,0.4417,1-1,0.125,3-0,H,1,0,0,0.6489,,,
2026-02-15,B1,Cercle Brugge,Club Brugge,0.1573,0.1979,0.6447,A,0.6949,1-2,0.0977,1-2,A,1,1,1,0.4389,A,0.1111,0.8
2026-02-15,G1,Kifisia,OFI Crete,0.35,0.295,0.355,A,0.416,1-1,0.1345,2-2,D,0,0,0,1.2207,A,-0.0714,-1.0
2026-02-15,G1,Panathinaikos,Larisa,0.6954,0.2019,0.1028,H,0.6269,2-0,0.1276,1-1,D,0,0,0,1.6002,,,
2026-02-15,G1,PAOK,AEK,0.4742,0.2717,0.2541,H,0.4417,1-1,0.1327,0-0,D,0,0,1,1.3031,,,
2026-02-15,B1,Anderlecht,RAAL La Louviere,0.6052,0.2453,0.1495,H,0.5355,2-0,0.104,0-0,D,0,0,0,1.4053,H,0.0,-1.0
2026-02-15,D1,RB Leipzig,Wolfsburg,0.7097,0.1729,0.1174,H,0.6745,2-0,0.0956,2-2,D,0,0,1,1.7551,H,-0.04,-1.0
2026-02-15,D1,Augsburg,Heidenheim,0.5576,0.2493,0.1932,H,0.6053,1-1,0.1135,1-0,H,1,0,0,0.5842,H,-0.0263,0.85
2026-02-15,T1,Buyuksehyr,Besiktas,0.3575,0.2958,0.3467,H,0.6362,1-1,0.1179,2-3,A,0,0,1,1.0592,D,0.0286,-1.0
2026-02-15,T1,Goztep,Kayserispor,0.6379,0.212,0.15,H,0.4796,1-0,0.1302,0-0,D,0,0,1,1.551,H,-0.0783,-1.0
2026-02-15,B1,Antwerp,Westerlo,0.5317,0.2606,0.2077,H,0.5485,1-1,0.1099,0-2,A,0,0,0,1.5717,H,-0.0233,-1.0
2026-02-15,B1,St Truiden,Waregem,0.648,0.2132,0.1388,H,0.5874,1-1,0.1045,3-2,H,1,0,1,0.4339,H,-0.0173,0.7
2026-02-15,F1,Metz,Auxerre,0.3426,0.2761,0.3814,A,0.4399,1-1,0.1349,1-3,A,1,0,0,0.964,,,
2026-02-15,I1,Cremonese,Genoa,0.3236,0.2862,0.3903,A,0.491,1-1,0.1306,0-0,D,0,0,1,1.2512,,,
2026-02-15,SC0,Kilmarnock,Celtic,0.1189,0.1676,0.7135,A,0.7018,1-2,0.096,2-3,A,1,0,1,0.3375,A,0.015,0.35
2026-02-15,SC0,Motherwell,Aberdeen,0.6638,0.1854,0.1508,H,0.6661,2-0,0.1071,2-0,H,1,1,0,0.4098,H,0.0196,0.56
2026-02-15,SC0,Rangers,Hearts,0.5175,0.2581,0.2244,H,0.5211,1-1,0.1211,4-2,H,1,0,1,0.6588,H,0.0552,0.91
2026-02-15,P1,AVS,Estoril,0.2501,0.2244,0.5256,A,0.5553,1-1,0.108,3-0,H,0,0,1,1.386,H,0.0561,3.33
2026-02-15,N1,Feyenoord,Go Ahead Eagles,0.6828,0.1943,0.1229,H,0.5657,2-1,0.0933,1-0,H,1,0,0,0.3816,,,
2026-02-15,N1,Heerenveen,Zwolle,0.5153,0.2716,0.213,H,0.5152,1-1,0.1137,4-2,H,1,0,1,0.6629,A,0.2,-1.0
2026-02-15,N1,Telstar,Twente,0.173,0.2183,0.6087,A,0.5689,0-2,0.1077,1-1,D,0,0,0,1.522,,,
2026-02-15,I1,Udinese,Sassuolo,0.5053,0.2821,0.2126,H,0.4312,1-0,0.1319,1-2,A,0,0,0,1.5484,H,-0.0588,-1.0
2026-02-15,P1,Nacional,Porto,0.1256,0.1849,0.6895,A,0.5604,0-2,0.1305,0-1,A,1,0,0,0.3718,,,
2026-02-15,F1,Lyon,Nice,0.6234,0.2155,0.1611,H,0.4699,2-0,0.1133,2-0,H,1,1,1,0.4725,H,-0.1,0.62
2026-02-15,F1,Lorient,Angers,0.4758,0.2826,0.2416,H,0.4405,1-1,0.1305,2-0,H,1,0,1,0.7427,A,0.0,-1.0
2026-02-15,F1,Le Havre,Toulouse,0.3188,0.291,0.3902,A,0.4667,1-1,0.1363,2-1,H,0,0,0,1.1431,H,-0.0286,2.4
2026-02-15,P1,Sp Lisbon,Famalicao,0.8111,0.1291,0.0598,H,0.7599,2-0,0.104,1-0,H,1,0,0,0.2094,,,
2026-02-15,SP1,Vallecano,Ath Madrid,0.1995,0.2326,0.5679,A,0.5372,1-1,0.1249,3-0,H,0,0,1,1.6121,A,0.0167,-1.0
2026-02-15,SP1,Levante,Valencia,0.3605,0.2995,0.34,H,0.4905,1-1,0.1345,0-2,A,0,0,1,1.0789,,,
2026-02-15,I1,Parma,Verona,0.4571,0.2893,0.2536,H,0.4237,1-1,0.1347,2-1,H,1,0,0,0.7829,H,0.0222,1.3
2026-02-15,I1,Torino,Bologna,0.4231,0.2829,0.294,H,0.3849,1-1,0.1369,1-2,A,0,0,0,1.2243,H,0.1379,-1.0
2026-02-15,I1,Napoli,Roma,0.437,0.2849,0.2782,H,0.4585,1-1,0.1301,2-2,D,0,0,0,1.2558,,,
2026-02-15,SP1,Oviedo,Ath Bilbao,0.2998,0.2671,0.4331,A,0.5383,1-1,0.1318,1-2,A,1,0,1,0.8368,H,0.0909,-1.0
2026-02-15,SP1,Mallorca,Betis,0.31,0.2816,0.4085,A,0.5078,1-1,0.1243,1-2,A,1,0,1,0.8954,,,
2026-02-16,I1,Cagliari,Lecce,0.4613,0.2892,0.2495,H,0.3936,1-1,0.1328,0-2,A,0,0,1,1.3884,H,-0.0833,-1.0
2026-02-16,P1,Rio Ave,Moreirense,0.3242,0.3019,0.3739,A,0.4622,1-1,0.1338,1-2,A,1,0,0,0.9837,,,
2026-02-16,T1,Kasimpasa,Karagumruk,0.5054,0.2874,0.2072,H,0.5809,1-0,0.1253,3-2,H,1,0,1,0.6824,D,0.0588,-1.0
2026-02-16,E1,Coventry,Middlesbrough,0.3667,0.2927,0.3406,H,0.4891,1-1,0.1272,3-1,H,1,0,0,1.0032,A,0.0,-1.0
2026-02-16,G1,Atromitos,Panserraikos,0.5852,0.2544,0.1603,H,0.5047,1-0,0.1519,2-2,D,0,0,1,1.3688,A,0.0588,-1.0
2026-02-16,SP1,Girona,Barcelona,0.1526,0.2068,0.6406,A,0.6591,1-2,0.0993,2-1,H,0,0,1,1.8799,,,
2026-02-17,N1,Sparta Rotterdam,Nijmegen,0.3446,0.2894,0.366,A,0.6876,1-1,0.1125,1-1,D,0,1,0,1.2399,,,
2026-02-17,E1,Bristol City,Wrexham,0.4091,0.2988,0.2921,H,0.5358,1-1,0.1312,2-2,D,0,0,1,1.2079,D,0.0294,2.5
2026-02-17,E1,Charlton,Portsmouth,0.389,0.2893,0.3217,H,0.4003,1-1,0.1347,1-3,A,0,0,0,1.1341,,,
2026-02-18,I1,Milan,Como,0.524,0.2542,0.2218,H,0.4375,1-1,0.1253,1-1,D,0,1,1,1.3698,H,-0.1346,-1.0
2026-02-18,SP1,Levante,Villarreal,0.2237,0.2386,0.5378,A,0.5285,1-1,0.1188,0-1,A,1,0,0,0.6203,,,
2026-02-18,E0,Wolves,Arsenal,0.1307,0.1945,0.6749,A,0.5498,0-2,0.1267,2-2,D,0,0,1,1.6375,H,-0.0833,-1.0
2026-02-20,P1,Estrela,Tondela,0.4639,0.2868,0.2494,H,0.4418,1-1,0.1271,0-2,A,0,0,1,1.3889,H,-0.1228,-1.0
2026-02-20,B1,Gent,Cercle Brugge,0.5764,0.2466,0.1771,H,0.5593,1-1,0.1037,0-1,A,0,0,0,1.7312,H,0.0,-1.0
2026-02-20,SP1,Ath Bilbao,Elche,0.6516,0.2141,0.1343,H,0.6491,2-0,0.1085,2-1,H,1,0,1,0.4283,H,-0.0176,0.67
2026-02-20,N1,For Sittard,Excelsior,0.4336,0.2945,0.2719,H,0.5319,1-1,0.1208,2-1,H,1,0,1,0.8356,,,
2026-02-20,T1,Rizespor,Kocaelispor,0.3483,0.3108,0.3408,H,0.4917,1-1,0.1313,2-0,H,1,0,1,1.0546,A,-0.0462,-1.0
2026-02-20,I1,Sassuolo,Verona,0.4735,0.2846,0.242,H,0.5004,1-1,0.1308,3-0,H,1,0,1,0.7477,A,0.0,-1.0
2026-02-20,F1,Brest,Marseille,0.2988,0.2684,0.4328,A,0.5862,1-1,0.1256,2-0,H,0,0,0,1.208,H,-0.0256,2.8
2026-02-20,D1,Mainz,Hamburg,0.4472,0.2902,0.2625,H,0.5543,1-1,0.1148,1-1,D,0,1,0,1.2371,,,
2026-02-20,E1,Blackburn,Preston,0.4162,0.2902,0.2936,H,0.439,1-1,0.1396,1-0,H,1,0,1,0.8766,A,0.1143,-1.0
2026-02-21,T1,Eyupspor,Genclerbirligi,0.4308,0.2952,0.274,H,0.5578,1-1,0.1246,1-0,H,1,0,0,0.8422,H,-0.0833,1.75
2026-02-21,SC0,St Mirren,Motherwell,0.2395,0.2758,0.4847,A,0.5983,1-1,0.1266,0-5,A,1,0,1,0.7242,A,0.0682,1.35
2026-02-21,SC0,Dundee United,Kilmarnock,0.5249,0.2724,0.2027,H,0.4994,1-1,0.1154,1-1,D,0,1,1,1.3005,H,0.0538,-1.0
2026-02-21,SC0,Hearts,Falkirk,0.6028,0.2403,0.1569,H,0.5203,2-0,0.1147,1-0,H,1,0,0,0.5062,,,
2026-02-21,D1,RB Leipzig,Dortmund,0.3354,0.2848,0.3798,A,0.6545,1-1,0.1179,2-2,D,0,0,1,1.256,A,-0.1143,-1.0
2026-02-21,D1,Wolfsburg,Augsburg,0.3401,0.2893,0.3706,A,0.5185,1-1,0.1238,2-3,A,1,0,1,0.9926,A,0.1719,2.75
2026-02-21,D1,Union Berlin,Leverkusen,0.2717,0.2493,0.479,A,0.5112,1-1,0.121,1-0,H,0,0,0,1.3031,A,0.0128,-1.0
2026-02-21,I1,Cagliari,Lazio,0.2677,0.2783,0.454,A,0.3778,1-1,0.1335,0-0,D,0,0,1,1.2791,A,-0.0408,-1.0
2026-02-21,I1,Lecce,Inter,0.0965,0.1474,0.7562,A,0.5039,0-2,0.1588,0-2,A,1,1,0,0.2795,A,-0.0133,0.48
2026-02-21,I1,Juventus,Como,0.5955,0.2331,0.1714,H,0.6656,1-1,0.1089,0-2,A,0,0,0,1.7638,H,-0.0476,-1.0
2026-02-21,T1,Alanyaspor,Buyuksehyr,0.3298,0.2884,0.3819,A,0.504,1-1,0.1245,1-2,A,1,0,1,0.9627,,,
2026-02-21,SC0,Aberdeen,Dundee,0.4439,0.2887,0.2674,H,0.4137,1-1,0.132,2-3,A,0,0,0,1.3188,A,0.0526,3.0
2026-02-21,T1,Konyaspor,Galatasaray,0.1189,0.1734,0.7077,A,0.5483,0-2,0.1138,2-0,H,0,0,0,2.1293,A,-0.0523,-1.0
2026-02-21,E1,Wrexham,Ipswich,0.3927,0.2835,0.3238,H,0.4404,1-1,0.1257,5-3,H,1,0,0,0.9346,H,0.0,2.3
2026-02-21,F1,Paris SG,Metz,0.8692,0.0856,0.0452,H,0.6178,2-0,0.1495,3-0,H,1,0,1,0.1402,,,
2026-02-21,P1,Moreirense,Sp Lisbon,0.141,0.1879,0.6711,A,0.6124,0-2,0.1105,0-3,A,1,0,1,0.3989,H,-0.1538,-1.0
2026-02-21,P1,Sp Braga,Guimaraes,0.617,0.2173,0.1656,H,0.5032,1-0,0.1155,3-2,H,1,0,1,0.4828,,,
2026-02-21,N1,NAC Breda,Volendam,0.5008,0.271,0.2282,H,0.4886,1-1,0.126,1-0,H,1,0,1,0.6916,A,0.0909,-1.0
2026-02-21,E0,Man City,Newcastle,0.6053,0.2162,0.1785,H,0.6393,1-1,0.1081,2-1,H,1,0,1,0.502,,,
2026-02-21,E0,West Ham,Bournemouth,0.2554,0.2749,0.4697,A,0.5081,1-1,0.1202,0-0,D,0,0,0,1.2915,A,0.0735,-1.0
2026-02-21,E0,Chelsea,Burnley,0.7514,0.1539,0.0948,H,0.5315,2-0,0.123,1-1,D,0,0,0,1.8716,,,
2026-02-21,E0,Brentford,Brighton,0.4819,0.2779,0.2402,H,0.3948,1-1,0.1298,0-2,A,0,0,1,1.4262,,,
2026-02-21,E0,Aston Villa,Leeds,0.554,0.2388,0.2072,H,0.5896,1-1,0.1118,1-1,D,0,1,0,1.4322,H,0.0109,-1.0
2026-02-21,SP1,Ath Madrid,Espanol,0.6681,0.2051,0.1268,H,0.5456,1-0,0.1225,4-2,H,1,0,1,0.4033,H,0.0714,0.5
2026-02-21,SP1,Osasuna,Real Madrid,0.1163,0.1809,0.7028,A,0.6127,0-2,0.1032,2-1,H,0,0,1,2.1515,A,0.0,-1.0
2026-02-21,SP1,Betis,Vallecano,0.5548,0.2516,0.1936,H,0.5743,1-1,0.1154,1-1,D,0,1,0,1.38,H,-0.0052,-1.0
2026-02-21,SP1,Sociedad,Oviedo,0.606,0.2324,0.1616,H,0.519,1-0,0.1252,3-3,D,0,0,1,1.4593,A,0.25,-1.0
2026-02-21,F1,Lens,Monaco,0.6334,0.2127,0.1539,H,0.5717,2-0,0.1116,2-3,A,0,0,1,1.8715,H,-0.0462,-1.0
2026-02-21,F1,Toulouse,Paris FC,0.5596,0.2559,0.1844,H,0.4393,1-0,0.138,1-1,D,0,0,1,1.3628,H,-0.075,-1.0
2026-02-21,N1,Ajax,Nijmegen,0.5822,0.2393,0.1785,H,0.6618,2-1,0.0968,1-1,D,0,0,0,1.4301,H,-0.0278,-1.0
2026-02-21,P1,Benfica,AVS,0.8781,0.079,0.0428,H,0.7686,3-0,0.1475,3-0,H,1,1,1,0.13,,,
2026-02-21,G1,Asteras Tripolis,Atromitos,0.3765,0.3141,0.3094,H,0.3658,1-1,0.1391,1-2,A,0,0,0,1.1731,,,
2026-02-21,N1,PSV Eindhoven,Heerenveen,0.814,0.1265,0.0595,H,0.7639,2-0,0.0996,3-1,H,1,0,1,0.2058,H,0.088,0.36
2026-02-21,P1,Arouca,Nacional,0.5122,0.2707,0.217,H,0.4981,1-1,0.1185,3-0,H,1,0,0,0.669,H,0.0714,1.25
2026-02-21,E1,Watford,Derby,0.4178,0.2989,0.2833,H,0.4746,1-1,0.137,2-0,H,1,0,1,0.8727,,,
2026-02-21,E1,Southampton,Charlton,0.5298,0.2624,0.2078,H,0.4597,1-1,0.1232,1-1,D,0,1,1,1.3381,D,-0.03,3.2
2026-02-21,B1,Dender,St Truiden,0.2659,0.2529,0.4812,A,0.5406,1-1,0.1181,1-4,A,1,0,1,0.7314,A,-0.0465,1.05
2026-02-21,B1,Club Brugge,Oud-Heverlee Leuven,0.7241,0.18,0.0959,H,0.6747,2-0,0.1092,2-1,H,1,0,1,0.3229,H,0.0526,0.4
2026-02-21,B1,St. Gilloise,Antwerp,0.7365,0.17,0.0935,H,0.6417,2-0,0.1211,2-1,H,1,0,1,0.3058,H,0.0441,0.42
2026-02-21,E1,Norwich,Birmingham,0.4355,0.282,0.2825,H,0.3808,1-1,0.1338,1-2,A,0,0,0,1.2641,H,0.0204,-1.0
2026-02-21,E1,Millwall,Portsmouth,0.5371,0.268,0.1949,H,0.4684,1-1,0.1248,1-3,A,0,0,0,1.6352,,,
2026-02-21,G1,Olympiakos,Panetolikos,0.8666,0.089,0.0443,H,0.6008,2-0,0.1404,2-0,H,1,1,0,0.1431,,,
2026-02-21,E1,West Brom,Coventry,0.3376,0.2721,0.3904,A,0.5407,1-1,0.1351,0-2,A,1,0,0,0.9407,H,-0.0278,-1.0
2026-02-21,D1,FC Koln,Hoffenheim,0.2681,0.2667,0.4652,A,0.5452,1-1,0.1159,2-2,D,0,0,1,1.3216,,,
2026-02-21,E1,Middlesbrough,Oxford,0.7027,0.1735,0.1238,H,0.5073,2-0,0.1207,0-0,D,0,0,0,1.7516,H,0.0296,-1.0
2026-02-21,E1,Swansea,Bristol City,0.395,0.284,0.3211,H,0.5274,1-1,0.1275,1-0,H,1,0,0,0.929,A,-0.1081,-1.0
2026-02-21,P1,Alverca,Santa Clara,0.4129,0.3003,0.2868,H,0.3569,1-1,0.1385,1-1,D,0,1,1,1.2031,H,-0.1455,-1.0
2026-02-21,D1,Bayern Munich,Ein Frankfurt,0.8113,0.1158,0.0729,H,0.7507,3-0,0.109,3-2,H,1,0,1,0.2091,,,
2026-02-21,E1,Stoke,Leicester,0.4807,0.2706,0.2487,H,0.4649,1-1,0.131,2-2,D,0,0,0,1.3072,H,-0.0444,-1.0
2026-02-21,E1,Hull,QPR,0.448,0.2864,0.2656,H,0.4593,1-1,0.1334,1-3,A,0,0,0,1.3258,H,0.0227,-1.0
2026-02-22,I1,Roma,Cremonese,0.776,0.1434,0.0806,H,0.676,2-0,0.1388,3-0,H,1,0,1,0.2536,H,0.0462,0.36
2026-02-22,P1,Porto,Rio Ave,0.8706,0.0849,0.0445,H,0.6431,2-0,0.1599,1-0,H,1,0,0,0.1385,,,
2026-02-22,P1,Estoril,Gil Vicente,0.3787,0.2882,0.3331,H,0.4649,1-1,0.1257,3-1,H,1,0,0,0.9709,H,-0.129,1.7
